Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1880147,-,-,-,31.25,34.82,0,295,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,GHI
2018,4,2,14,30,217,191
2018,4,2,15,30,82,43
2018,4,2,16,30,0,0
2018,4,2,17,30,0,0
2018,4,2,18,30,0,0
2018,4,2,19,30,0,0
2018,4,2,20,30,0,0
2018,4,2,21,30,0,0
2018,4,2,22,30,0,0
2018,4,2,23,30,0,0
2018,4,3,0,30,0,0
2018,4,3,1,30,0,0
2018,4,3,2,30,0,0
2018,4,3,3,30,0,0
2018,4,3,4,30,227,148
2018,4,3,5,30,465,365
2018,4,3,6,30,604,576
2018,4,3,7,30,692,752
2018,4,3,8,30,170,578
2018,4,3,9,30,705,911
2018,4,3,10,30,259,668
2018,4,3,11,30,444,688
2018,4,3,12,30,208,467
2018,4,3,13,30,0,76
2018,4,3,14,30,0,48
2018,4,3,15,30,0,6
2018,4,3,16,30,0,0
2018,4,3,17,30,0,0
2018,4,3,18,30,0,0
2018,4,3,19,30,0,0
2018,4,3,20,30,0,0
2018,4,3,21,30,0,0
2018,4,3,22,30,0,0
2018,4,3,23,30,0,0
2018,4,4,0,30,0,0
2018,4,4,1,30,0,0
2018,4,4,2,30,0,0
2018,4,4,3,30,0,0
2018,4,4,4,30,313,159
2018,4,4,5,30,562,383
2018,4,4,6,30,688,598
2018,4,4,7,30,753,772
2018,4,4,8,30,785,893
2018,4,4,9,30,727,928
2018,4,4,10,30,708,903
2018,4,4,11,30,669,813
2018,4,4,12,30,589,657
2018,4,4,13,30,479,461
2018,4,4,14,30,297,243
2018,4,4,15,30,37,47
2018,4,4,16,30,0,0
2018,4,4,17,30,0,0
2018,4,4,18,30,0,0
2018,4,4,19,30,0,0
2018,4,4,20,30,0,0
2018,4,4,21,30,0,0
2018,4,4,22,30,0,0
2018,4,4,23,30,0,0
2018,4,5,0,30,0,0
2018,4,5,1,30,0,0
2018,4,5,2,30,0,0
2018,4,5,3,30,0,0
2018,4,5,4,30,29,89
2018,4,5,5,30,173,260
2018,4,5,6,30,575,575
2018,4,5,7,30,399,631
2018,4,5,8,30,718,871
2018,4,5,9,30,479,810
2018,4,5,10,30,650,887
2018,4,5,11,30,497,718
2018,4,5,12,30,514,644
2018,4,5,13,30,410,451
2018,4,5,14,30,239,200
2018,4,5,15,30,24,45
2018,4,5,16,30,0,0
2018,4,5,17,30,0,0
2018,4,5,18,30,0,0
2018,4,5,19,30,0,0
2018,4,5,20,30,0,0
2018,4,5,21,30,0,0
2018,4,5,22,30,0,0
2018,4,5,23,30,0,0
2018,4,6,0,30,0,0
2018,4,6,1,30,0,0
2018,4,6,2,30,0,0
2018,4,6,3,30,0,0
2018,4,6,4,30,360,172
2018,4,6,5,30,605,400
2018,4,6,6,30,733,618
2018,4,6,7,30,806,797
2018,4,6,8,30,846,918
2018,4,6,9,30,817,957
2018,4,6,10,30,820,939
2018,4,6,11,30,800,850
2018,4,6,12,30,685,684
2018,4,6,13,30,585,483
2018,4,6,14,30,404,260
2018,4,6,15,30,85,56
2018,4,6,16,30,0,0
2018,4,6,17,30,0,0
2018,4,6,18,30,0,0
2018,4,6,19,30,0,0
2018,4,6,20,30,0,0
2018,4,6,21,30,0,0
2018,4,6,22,30,0,0
2018,4,6,23,30,0,0
2018,4,7,0,30,0,0
2018,4,7,1,30,0,0
2018,4,7,2,30,0,0
2018,4,7,3,30,2,6
2018,4,7,4,30,339,171
2018,4,7,5,30,5,149
2018,4,7,6,30,696,608
2018,4,7,7,30,755,780
2018,4,7,8,30,786,896
2018,4,7,9,30,696,921
2018,4,7,10,30,688,900
2018,4,7,11,30,649,809
2018,4,7,12,30,608,662
2018,4,7,13,30,488,464
2018,4,7,14,30,297,248
2018,4,7,15,30,39,51
2018,4,7,16,30,0,0
2018,4,7,17,30,0,0
2018,4,7,18,30,0,0
2018,4,7,19,30,0,0
2018,4,7,20,30,0,0
2018,4,7,21,30,0,0
2018,4,7,22,30,0,0
2018,4,7,23,30,0,0
2018,4,8,0,30,0,0
2018,4,8,1,30,0,0
2018,4,8,2,30,0,0
2018,4,8,3,30,1,5
2018,4,8,4,30,255,169
2018,4,8,5,30,503,390
2018,4,8,6,30,644,604
2018,4,8,7,30,725,779
2018,4,8,8,30,771,898
2018,4,8,9,30,782,948
2018,4,8,10,30,787,930
2018,4,8,11,30,770,844
2018,4,8,12,30,633,678
2018,4,8,13,30,539,482
2018,4,8,14,30,364,260
2018,4,8,15,30,71,58
2018,4,8,16,30,0,0
2018,4,8,17,30,0,0
2018,4,8,18,30,0,0
2018,4,8,19,30,0,0
2018,4,8,20,30,0,0
2018,4,8,21,30,0,0
2018,4,8,22,30,0,0
2018,4,8,23,30,0,0
2018,4,9,0,30,0,0
2018,4,9,1,30,0,0
2018,4,9,2,30,0,0
2018,4,9,3,30,10,11
2018,4,9,4,30,397,186
2018,4,9,5,30,648,415
2018,4,9,6,30,778,632
2018,4,9,7,30,851,809
2018,4,9,8,30,891,928
2018,4,9,9,30,867,970
2018,4,9,10,30,266,685
2018,4,9,11,30,818,855
2018,4,9,12,30,777,705
2018,4,9,13,30,674,503
2018,4,9,14,30,499,278
2018,4,9,15,30,162,67
2018,4,9,16,30,0,0
2018,4,9,17,30,0,0
2018,4,9,18,30,0,0
2018,4,9,19,30,0,0
2018,4,9,20,30,0,0
2018,4,9,21,30,0,0
2018,4,9,22,30,0,0
2018,4,9,23,30,0,0
2018,4,10,0,30,0,0
2018,4,10,1,30,0,0
2018,4,10,2,30,0,0
2018,4,10,3,30,38,15
2018,4,10,4,30,473,195
2018,4,10,5,30,711,426
2018,4,10,6,30,216,430
2018,4,10,7,30,253,572
2018,4,10,8,30,148,574
2018,4,10,9,30,0,85
2018,4,10,10,30,854,943
2018,4,10,11,30,824,850
2018,4,10,12,30,772,699
2018,4,10,13,30,685,501
2018,4,10,14,30,536,279
2018,4,10,15,30,219,71
2018,4,10,16,30,0,0
2018,4,10,17,30,0,0
2018,4,10,18,30,0,0
2018,4,10,19,30,0,0
2018,4,10,20,30,0,0
2018,4,10,21,30,0,0
2018,4,10,22,30,0,0
2018,4,10,23,30,0,0
2018,4,11,0,30,0,0
2018,4,11,1,30,0,0
2018,4,11,2,30,0,0
2018,4,11,3,30,44,17
2018,4,11,4,30,466,196
2018,4,11,5,30,683,424
2018,4,11,6,30,788,636
2018,4,11,7,30,276,588
2018,4,11,8,30,850,918
2018,4,11,9,30,385,768
2018,4,11,10,30,351,741
2018,4,11,11,30,57,423
2018,4,11,12,30,727,693
2018,4,11,13,30,660,500
2018,4,11,14,30,493,278
2018,4,11,15,30,149,69
2018,4,11,16,30,0,0
2018,4,11,17,30,0,0
2018,4,11,18,30,0,0
2018,4,11,19,30,0,0
2018,4,11,20,30,0,0
2018,4,11,21,30,0,0
2018,4,11,22,30,0,0
2018,4,11,23,30,0,0
2018,4,12,0,30,0,0
2018,4,12,1,30,0,0
2018,4,12,2,30,0,0
2018,4,12,3,30,0,9
2018,4,12,4,30,0,61
2018,4,12,5,30,133,260
2018,4,12,6,30,297,475
2018,4,12,7,30,596,755
2018,4,12,8,30,626,866
2018,4,12,9,30,646,915
2018,4,12,10,30,643,894
2018,4,12,11,30,625,810
2018,4,12,12,30,509,651
2018,4,12,13,30,413,462
2018,4,12,14,30,247,248
2018,4,12,15,30,27,52
2018,4,12,16,30,0,0
2018,4,12,17,30,0,0
2018,4,12,18,30,0,0
2018,4,12,19,30,0,0
2018,4,12,20,30,0,0
2018,4,12,21,30,0,0
2018,4,12,22,30,0,0
2018,4,12,23,30,0,0
2018,4,13,0,30,0,0
2018,4,13,1,30,0,0
2018,4,13,2,30,0,0
2018,4,13,3,30,0,7
2018,4,13,4,30,155,168
2018,4,13,5,30,334,377
2018,4,13,6,30,456,579
2018,4,13,7,30,540,748
2018,4,13,8,30,586,861
2018,4,13,9,30,578,905
2018,4,13,10,30,584,887
2018,4,13,11,30,568,801
2018,4,13,12,30,397,633
2018,4,13,13,30,258,436
2018,4,13,14,30,100,222
2018,4,13,15,30,2,30
2018,4,13,16,30,0,0
2018,4,13,17,30,0,0
2018,4,13,18,30,0,0
2018,4,13,19,30,0,0
2018,4,13,20,30,0,0
2018,4,13,21,30,0,0
2018,4,13,22,30,0,0
2018,4,13,23,30,0,0
2018,4,14,0,30,0,0
2018,4,14,1,30,0,0
2018,4,14,2,30,0,0
2018,4,14,3,30,0,4
2018,4,14,4,30,126,169
2018,4,14,5,30,350,389
2018,4,14,6,30,521,602
2018,4,14,7,30,638,780
2018,4,14,8,30,716,903
2018,4,14,9,30,809,968
2018,4,14,10,30,830,952
2018,4,14,11,30,824,865
2018,4,14,12,30,776,713
2018,4,14,13,30,694,514
2018,4,14,14,30,543,291
2018,4,14,15,30,221,78
2018,4,14,16,30,0,0
2018,4,14,17,30,0,0
2018,4,14,18,30,0,0
2018,4,14,19,30,0,0
2018,4,14,20,30,0,0
2018,4,14,21,30,0,0
2018,4,14,22,30,0,0
2018,4,14,23,30,0,0
2018,4,15,0,30,0,0
2018,4,15,1,30,0,0
2018,4,15,2,30,0,0
2018,4,15,3,30,33,22
2018,4,15,4,30,413,207
2018,4,15,5,30,629,435
2018,4,15,6,30,743,649
2018,4,15,7,30,806,821
2018,4,15,8,30,837,934
2018,4,15,9,30,877,989
2018,4,15,10,30,863,965
2018,4,15,11,30,822,869
2018,4,15,12,30,685,698
2018,4,15,13,30,563,496
2018,4,15,14,30,372,273
2018,4,15,15,30,79,68
2018,4,15,16,30,0,0
2018,4,15,17,30,0,0
2018,4,15,18,30,0,0
2018,4,15,19,30,0,0
2018,4,15,20,30,0,0
2018,4,15,21,30,0,0
2018,4,15,22,30,0,0
2018,4,15,23,30,0,0
2018,4,16,0,30,0,0
2018,4,16,1,30,0,0
2018,4,16,2,30,0,0
2018,4,16,3,30,42,25
2018,4,16,4,30,420,213
2018,4,16,5,30,633,441
2018,4,16,6,30,756,657
2018,4,16,7,30,825,832
2018,4,16,8,30,862,951
2018,4,16,9,30,850,993
2018,4,16,10,30,849,971
2018,4,16,11,30,820,878
2018,4,16,12,30,740,717
2018,4,16,13,30,647,516
2018,4,16,14,30,480,290
2018,4,16,15,30,162,78
2018,4,16,16,30,0,0
2018,4,16,17,30,0,0
2018,4,16,18,30,0,0
2018,4,16,19,30,0,0
2018,4,16,20,30,0,0
2018,4,16,21,30,0,0
2018,4,16,22,30,0,0
2018,4,16,23,30,0,0
2018,4,17,0,30,0,0
2018,4,17,1,30,0,0
2018,4,17,2,30,0,0
2018,4,17,3,30,26,25
2018,4,17,4,30,380,215
2018,4,17,5,30,589,445
2018,4,17,6,30,696,656
2018,4,17,7,30,754,825
2018,4,17,8,30,788,940
2018,4,17,9,30,629,941
2018,4,17,10,30,606,912
2018,4,17,11,30,560,816
2018,4,17,12,30,493,663
2018,4,17,13,30,389,470
2018,4,17,14,30,227,255
2018,4,17,15,30,28,58
2018,4,17,16,30,0,0
2018,4,17,17,30,0,0
2018,4,17,18,30,0,0
2018,4,17,19,30,0,0
2018,4,17,20,30,0,0
2018,4,17,21,30,0,0
2018,4,17,22,30,0,0
2018,4,17,23,30,0,0
2018,4,18,0,30,0,0
2018,4,18,1,30,0,0
2018,4,18,2,30,0,0
2018,4,18,3,30,4,18
2018,4,18,4,30,235,197
2018,4,18,5,30,447,418
2018,4,18,6,30,575,627
2018,4,18,7,30,648,794
2018,4,18,8,30,688,907
2018,4,18,9,30,659,943
2018,4,18,10,30,649,920
2018,4,18,11,30,617,828
2018,4,18,12,30,511,669
2018,4,18,13,30,403,474
2018,4,18,14,30,234,258
2018,4,18,15,30,28,59
2018,4,18,16,30,0,0
2018,4,18,17,30,0,0
2018,4,18,18,30,0,0
2018,4,18,19,30,0,0
2018,4,18,20,30,0,0
2018,4,18,21,30,0,0
2018,4,18,22,30,0,0
2018,4,18,23,30,0,0
2018,4,19,0,30,0,0
2018,4,19,1,30,0,0
2018,4,19,2,30,0,0
2018,4,19,3,30,3,17
2018,4,19,4,30,0,18
2018,4,19,5,30,450,422
2018,4,19,6,30,599,635
2018,4,19,7,30,692,809
2018,4,19,8,30,748,927
2018,4,19,9,30,793,982
2018,4,19,10,30,804,963
2018,4,19,11,30,792,874
2018,4,19,12,30,767,728
2018,4,19,13,30,691,529
2018,4,19,14,30,539,303
2018,4,19,15,30,217,87
2018,4,19,16,30,0,0
2018,4,19,17,30,0,0
2018,4,19,18,30,0,0
2018,4,19,19,30,0,0
2018,4,19,20,30,0,0
2018,4,19,21,30,0,0
2018,4,19,22,30,0,0
2018,4,19,23,30,0,0
2018,4,20,0,30,0,0
2018,4,20,1,30,0,0
2018,4,20,2,30,0,0
2018,4,20,3,30,1,12
2018,4,20,4,30,0,26
2018,4,20,5,30,355,407
2018,4,20,6,30,469,607
2018,4,20,7,30,535,768
2018,4,20,8,30,578,878
2018,4,20,9,30,518,904
2018,4,20,10,30,463,816
2018,4,20,11,30,489,792
2018,4,20,12,30,168,466
2018,4,20,13,30,170,424
2018,4,20,14,30,85,226
2018,4,20,15,30,5,42
2018,4,20,16,30,0,0
2018,4,20,17,30,0,0
2018,4,20,18,30,0,0
2018,4,20,19,30,0,0
2018,4,20,20,30,0,0
2018,4,20,21,30,0,0
2018,4,20,22,30,0,0
2018,4,20,23,30,0,0
2018,4,21,0,30,0,0
2018,4,21,1,30,0,0
2018,4,21,2,30,0,0
2018,4,21,3,30,0,5
2018,4,21,4,30,0,14
2018,4,21,5,30,0,146
2018,4,21,6,30,0,40
2018,4,21,7,30,35,362
2018,4,21,8,30,214,652
2018,4,21,9,30,177,653
2018,4,21,10,30,450,862
2018,4,21,11,30,461,784
2018,4,21,12,30,495,658
2018,4,21,13,30,389,468
2018,4,21,14,30,217,256
2018,4,21,15,30,26,61
2018,4,21,16,30,0,0
2018,4,21,17,30,0,0
2018,4,21,18,30,0,0
2018,4,21,19,30,0,0
2018,4,21,20,30,0,0
2018,4,21,21,30,0,0
2018,4,21,22,30,0,0
2018,4,21,23,30,0,0
2018,4,22,0,30,0,0
2018,4,22,1,30,0,0
2018,4,22,2,30,0,0
2018,4,22,3,30,81,39
2018,4,22,4,30,0,19
2018,4,22,5,30,0,23
2018,4,22,6,30,0,48
2018,4,22,7,30,830,837
2018,4,22,8,30,867,950
2018,4,22,9,30,891,1001
2018,4,22,10,30,885,977
2018,4,22,11,30,865,884
2018,4,22,12,30,801,729
2018,4,22,13,30,728,534
2018,4,22,14,30,589,310
2018,4,22,15,30,293,95
2018,4,22,16,30,0,0
2018,4,22,17,30,0,0
2018,4,22,18,30,0,0
2018,4,22,19,30,0,0
2018,4,22,20,30,0,0
2018,4,22,21,30,0,0
2018,4,22,22,30,0,0
2018,4,22,23,30,0,0
2018,4,23,0,30,0,0
2018,4,23,1,30,0,0
2018,4,23,2,30,0,0
2018,4,23,3,30,211,47
2018,4,23,4,30,596,253
2018,4,23,5,30,767,485
2018,4,23,6,30,856,698
2018,4,23,7,30,906,868
2018,4,23,8,30,932,981
2018,4,23,9,30,925,1023
2018,4,23,10,30,922,999
2018,4,23,11,30,902,906
2018,4,23,12,30,832,745
2018,4,23,13,30,752,544
2018,4,23,14,30,608,317
2018,4,23,15,30,309,98
2018,4,23,16,30,0,0
2018,4,23,17,30,0,0
2018,4,23,18,30,0,0
2018,4,23,19,30,0,0
2018,4,23,20,30,0,0
2018,4,23,21,30,0,0
2018,4,23,22,30,0,0
2018,4,23,23,30,0,0
2018,4,24,0,30,0,0
2018,4,24,1,30,0,0
2018,4,24,2,30,0,0
2018,4,24,3,30,94,43
2018,4,24,4,30,446,239
2018,4,24,5,30,636,466
2018,4,24,6,30,743,677
2018,4,24,7,30,807,850
2018,4,24,8,30,840,963
2018,4,24,9,30,890,1019
2018,4,24,10,30,878,990
2018,4,24,11,30,848,895
2018,4,24,12,30,733,722
2018,4,24,13,30,624,521
2018,4,24,14,30,431,294
2018,4,24,15,30,120,84
2018,4,24,16,30,0,0
2018,4,24,17,30,0,0
2018,4,24,18,30,0,0
2018,4,24,19,30,0,0
2018,4,24,20,30,0,0
2018,4,24,21,30,0,0
2018,4,24,22,30,0,0
2018,4,24,23,30,0,0
2018,4,25,0,30,0,0
2018,4,25,1,30,0,0
2018,4,25,2,30,0,0
2018,4,25,3,30,0,10
2018,4,25,4,30,0,47
2018,4,25,5,30,150,296
2018,4,25,6,30,140,417
2018,4,25,7,30,32,359
2018,4,25,8,30,0,84
2018,4,25,9,30,6,173
2018,4,25,10,30,0,103
2018,4,25,11,30,0,79
2018,4,25,12,30,305,550
2018,4,25,13,30,27,228
2018,4,25,14,30,33,149
2018,4,25,15,30,28,66
2018,4,25,16,30,0,0
2018,4,25,17,30,0,0
2018,4,25,18,30,0,0
2018,4,25,19,30,0,0
2018,4,25,20,30,0,0
2018,4,25,21,30,0,0
2018,4,25,22,30,0,0
2018,4,25,23,30,0,0
2018,4,26,0,30,0,0
2018,4,26,1,30,0,0
2018,4,26,2,30,0,0
2018,4,26,3,30,0,5
2018,4,26,4,30,0,11
2018,4,26,5,30,0,58
2018,4,26,6,30,3,172
2018,4,26,7,30,66,434
2018,4,26,8,30,22,354
2018,4,26,9,30,13,253
2018,4,26,10,30,510,891
2018,4,26,11,30,5,165
2018,4,26,12,30,7,201
2018,4,26,13,30,0,156
2018,4,26,14,30,0,87
2018,4,26,15,30,0,19
2018,4,26,16,30,0,0
2018,4,26,17,30,0,0
2018,4,26,18,30,0,0
2018,4,26,19,30,0,0
2018,4,26,20,30,0,0
2018,4,26,21,30,0,0
2018,4,26,22,30,0,0
2018,4,26,23,30,0,0
2018,4,27,0,30,0,0
2018,4,27,1,30,0,0
2018,4,27,2,30,0,0
2018,4,27,3,30,1,15
2018,4,27,4,30,0,97
2018,4,27,5,30,279,414
2018,4,27,6,30,431,619
2018,4,27,7,30,529,784
2018,4,27,8,30,585,895
2018,4,27,9,30,21,361
2018,4,27,10,30,325,755
2018,4,27,11,30,652,842
2018,4,27,12,30,591,692
2018,4,27,13,30,496,501
2018,4,27,14,30,351,290
2018,4,27,15,30,118,87
2018,4,27,16,30,0,0
2018,4,27,17,30,0,0
2018,4,27,18,30,0,0
2018,4,27,19,30,0,0
2018,4,27,20,30,0,0
2018,4,27,21,30,0,0
2018,4,27,22,30,0,0
2018,4,27,23,30,0,0
2018,4,28,0,30,0,0
2018,4,28,1,30,0,0
2018,4,28,2,30,0,0
2018,4,28,3,30,18,36
2018,4,28,4,30,0,74
2018,4,28,5,30,392,428
2018,4,28,6,30,101,388
2018,4,28,7,30,321,649
2018,4,28,8,30,324,741
2018,4,28,9,30,664,944
2018,4,28,10,30,682,926
2018,4,28,11,30,674,841
2018,4,28,12,30,609,693
2018,4,28,13,30,534,505
2018,4,28,14,30,399,294
2018,4,28,15,30,152,91
2018,4,28,16,30,0,0
2018,4,28,17,30,0,0
2018,4,28,18,30,0,0
2018,4,28,19,30,0,0
2018,4,28,20,30,0,0
2018,4,28,21,30,0,0
2018,4,28,22,30,0,0
2018,4,28,23,30,0,0
2018,4,29,0,30,0,0
2018,4,29,1,30,0,0
2018,4,29,2,30,0,0
2018,4,29,3,30,123,54
2018,4,29,4,30,435,249
2018,4,29,5,30,602,468
2018,4,29,6,30,692,669
2018,4,29,7,30,746,832
2018,4,29,8,30,776,940
2018,4,29,9,30,861,1003
2018,4,29,10,30,845,974
2018,4,29,11,30,806,879
2018,4,29,12,30,753,728
2018,4,29,13,30,660,531
2018,4,29,14,30,520,312
2018,4,29,15,30,257,103
2018,4,29,16,30,0,0
2018,4,29,17,30,0,0
2018,4,29,18,30,0,0
2018,4,29,19,30,0,0
2018,4,29,20,30,0,0
2018,4,29,21,30,0,0
2018,4,29,22,30,0,0
2018,4,29,23,30,0,0
2018,4,30,0,30,0,0
2018,4,30,1,30,0,0
2018,4,30,2,30,0,0
2018,4,30,3,30,112,55
2018,4,30,4,30,431,250
2018,4,30,5,30,608,468
2018,4,30,6,30,703,669
2018,4,30,7,30,753,829
2018,4,30,8,30,774,934
2018,4,30,9,30,789,978
2018,4,30,10,30,418,797
2018,4,30,11,30,337,689
2018,4,30,12,30,561,684
2018,4,30,13,30,385,439
2018,4,30,14,30,231,273
2018,4,30,15,30,32,74
2018,4,30,16,30,0,0
2018,4,30,17,30,0,0
2018,4,30,18,30,0,0
2018,4,30,19,30,0,0
2018,4,30,20,30,0,0
2018,4,30,21,30,0,0
2018,4,30,22,30,0,0
2018,4,30,23,30,0,0
2018,5,1,0,30,0,0
2018,5,1,1,30,0,0
2018,5,1,2,30,0,0
2018,5,1,3,30,0,5
2018,5,1,4,30,82,195
2018,5,1,5,30,0,109
2018,5,1,6,30,302,521
2018,5,1,7,30,373,680
2018,5,1,8,30,54,471
2018,5,1,9,30,495,904
2018,5,1,10,30,450,825
2018,5,1,11,30,480,797
2018,5,1,12,30,260,612
2018,5,1,13,30,179,357
2018,5,1,14,30,0,53
2018,5,1,15,30,0,42
2018,5,1,16,30,0,0
2018,5,1,17,30,0,0
2018,5,1,18,30,0,0
2018,5,1,19,30,0,0
2018,5,1,20,30,0,0
2018,5,1,21,30,0,0
2018,5,1,22,30,0,0
2018,5,1,23,30,0,0
2018,5,2,0,30,0,0
2018,5,2,1,30,0,0
2018,5,2,2,30,0,0
2018,5,2,3,30,2,28
2018,5,2,4,30,110,205
2018,5,2,5,30,254,412
2018,5,2,6,30,363,606
2018,5,2,7,30,434,763
2018,5,2,8,30,474,867
2018,5,2,9,30,472,904
2018,5,2,10,30,464,880
2018,5,2,11,30,200,603
2018,5,2,12,30,244,527
2018,5,2,13,30,351,482
2018,5,2,14,30,204,270
2018,5,2,15,30,35,76
2018,5,2,16,30,0,0
2018,5,2,17,30,0,0
2018,5,2,18,30,0,0
2018,5,2,19,30,0,0
2018,5,2,20,30,0,0
2018,5,2,21,30,0,0
2018,5,2,22,30,0,0
2018,5,2,23,30,0,0
2018,5,3,0,30,0,0
2018,5,3,1,30,0,0
2018,5,3,2,30,0,0
2018,5,3,3,30,0,27
2018,5,3,4,30,123,211
2018,5,3,5,30,261,418
2018,5,3,6,30,331,537
2018,5,3,7,30,435,767
2018,5,3,8,30,457,817
2018,5,3,9,30,172,661
2018,5,3,10,30,522,900
2018,5,3,11,30,448,739
2018,5,3,12,30,318,566
2018,5,3,13,30,343,480
2018,5,3,14,30,208,275
2018,5,3,15,30,38,78
2018,5,3,16,30,0,0
2018,5,3,17,30,0,0
2018,5,3,18,30,0,0
2018,5,3,19,30,0,0
2018,5,3,20,30,0,0
2018,5,3,21,30,0,0
2018,5,3,22,30,0,0
2018,5,3,23,30,0,0
2018,5,4,0,30,0,0
2018,5,4,1,30,0,0
2018,5,4,2,30,0,0
2018,5,4,3,30,0,5
2018,5,4,4,30,0,14
2018,5,4,5,30,0,75
2018,5,4,6,30,119,413
2018,5,4,7,30,477,728
2018,5,4,8,30,202,659
2018,5,4,9,30,14,267
2018,5,4,10,30,0,109
2018,5,4,11,30,63,454
2018,5,4,12,30,7,204
2018,5,4,13,30,64,281
2018,5,4,14,30,0,84
2018,5,4,15,30,0,7
2018,5,4,16,30,0,0
2018,5,4,17,30,0,0
2018,5,4,18,30,0,0
2018,5,4,19,30,0,0
2018,5,4,20,30,0,0
2018,5,4,21,30,0,0
2018,5,4,22,30,0,0
2018,5,4,23,30,0,0
2018,5,5,0,30,0,0
2018,5,5,1,30,0,0
2018,5,5,2,30,0,0
2018,5,5,3,30,0,15
2018,5,5,4,30,0,22
2018,5,5,5,30,0,63
2018,5,5,6,30,265,589
2018,5,5,7,30,390,758
2018,5,5,8,30,461,822
2018,5,5,9,30,386,892
2018,5,5,10,30,291,737
2018,5,5,11,30,105,516
2018,5,5,12,30,207,507
2018,5,5,13,30,211,459
2018,5,5,14,30,84,187
2018,5,5,15,30,0,26
2018,5,5,16,30,0,0
2018,5,5,17,30,0,0
2018,5,5,18,30,0,0
2018,5,5,19,30,0,0
2018,5,5,20,30,0,0
2018,5,5,21,30,0,0
2018,5,5,22,30,0,0
2018,5,5,23,30,0,0
2018,5,6,0,30,0,0
2018,5,6,1,30,0,0
2018,5,6,2,30,0,0
2018,5,6,3,30,0,31
2018,5,6,4,30,114,215
2018,5,6,5,30,273,425
2018,5,6,6,30,399,620
2018,5,6,7,30,0,121
2018,5,6,8,30,0,109
2018,5,6,9,30,0,107
2018,5,6,10,30,0,102
2018,5,6,11,30,0,81
2018,5,6,12,30,0,62
2018,5,6,13,30,0,34
2018,5,6,14,30,0,17
2018,5,6,15,30,0,8
2018,5,6,16,30,0,0
2018,5,6,17,30,0,0
2018,5,6,18,30,0,0
2018,5,6,19,30,0,0
2018,5,6,20,30,0,0
2018,5,6,21,30,0,0
2018,5,6,22,30,0,0
2018,5,6,23,30,0,0
2018,5,7,0,30,0,0
2018,5,7,1,30,0,0
2018,5,7,2,30,0,0
2018,5,7,3,30,0,23
2018,5,7,4,30,0,24
2018,5,7,5,30,0,44
2018,5,7,6,30,261,509
2018,5,7,7,30,6,178
2018,5,7,8,30,2,144
2018,5,7,9,30,13,255
2018,5,7,10,30,598,927
2018,5,7,11,30,630,853
2018,5,7,12,30,656,726
2018,5,7,13,30,613,539
2018,5,7,14,30,494,327
2018,5,7,15,30,236,117
2018,5,7,16,30,0,0
2018,5,7,17,30,0,0
2018,5,7,18,30,0,0
2018,5,7,19,30,0,0
2018,5,7,20,30,0,0
2018,5,7,21,30,0,0
2018,5,7,22,30,0,0
2018,5,7,23,30,0,0
2018,5,8,0,30,0,0
2018,5,8,1,30,0,0
2018,5,8,2,30,0,0
2018,5,8,3,30,157,74
2018,5,8,4,30,457,273
2018,5,8,5,30,621,492
2018,5,8,6,30,712,693
2018,5,8,7,30,762,853
2018,5,8,8,30,784,957
2018,5,8,9,30,407,821
2018,5,8,10,30,101,568
2018,5,8,11,30,492,775
2018,5,8,12,30,671,718
2018,5,8,13,30,271,408
2018,5,8,14,30,421,311
2018,5,8,15,30,33,69
2018,5,8,16,30,0,0
2018,5,8,17,30,0,0
2018,5,8,18,30,0,0
2018,5,8,19,30,0,0
2018,5,8,20,30,0,0
2018,5,8,21,30,0,0
2018,5,8,22,30,0,0
2018,5,8,23,30,0,0
2018,5,9,0,30,0,0
2018,5,9,1,30,0,0
2018,5,9,2,30,0,0
2018,5,9,3,30,205,78
2018,5,9,4,30,527,281
2018,5,9,5,30,700,503
2018,5,9,6,30,794,708
2018,5,9,7,30,847,870
2018,5,9,8,30,877,976
2018,5,9,9,30,839,1007
2018,5,9,10,30,834,982
2018,5,9,11,30,813,893
2018,5,9,12,30,756,743
2018,5,9,13,30,690,552
2018,5,9,14,30,564,336
2018,5,9,15,30,309,123
2018,5,9,16,30,0,0
2018,5,9,17,30,0,0
